2015,Date Time (MDT),Discharge(l/min),SC (microSiemens/cm),,2016,Date Time (MDT),Discharge(l/min),SC (microSiemens/cm)
,04-26-2016 10:45,524995.3,435,,,04-27-2017 10:45,659217.4,457
,04-26-2016 11:00,524995.3,435,,,04-27-2017 11:00,652421.4,457
,04-26-2016 11:15,524995.3,436,,,04-27-2017 11:15,652421.4,458
,04-26-2016 11:30,524995.3,437,,,04-27-2017 11:30,659217.4,459
,04-26-2016 11:45,524995.3,438,,,04-27-2017 11:45,652421.4,460
,04-26-2016 12:00,524995.3,438,,,04-27-2017 12:00,652421.4,462
,04-26-2016 12:15,518199.3,438,,,04-27-2017 12:15,645625.3,462
,04-26-2016 12:30,518199.3,438,,,04-27-2017 12:30,652421.4,462
,04-26-2016 12:45,518199.3,438,,,04-27-2017 12:45,645625.3,463
,04-26-2016 13:00,518199.3,437,,,04-27-2017 13:00,652421.4,463
,04-26-2016 13:15,513102.2,438,,,04-27-2017 13:15,652421.4,463
,04-26-2016 13:30,518199.3,438,,,04-27-2017 13:30,652421.4,464
,04-26-2016 13:45,513102.2,439,,,04-27-2017 13:45,652421.4,465
,04-26-2016 14:00,513102.2,440,,,04-27-2017 14:00,652421.4,465
,04-26-2016 14:15,513102.2,441,,,04-27-2017 14:15,645625.3,467
,04-26-2016 14:30,508005.2,441,,,04-27-2017 14:30,645625.3,467
,04-26-2016 14:45,508005.2,441,,,04-27-2017 14:45,652421.4,468
,04-26-2016 15:00,508005.2,441,,,04-27-2017 15:00,652421.4,468
,04-26-2016 15:15,508005.2,441,,,04-27-2017 15:15,652421.4,469
,04-26-2016 15:30,497811.1,441,,,04-27-2017 15:30,652421.4,470
,04-26-2016 15:45,502908.1,441,,,04-27-2017 15:45,659217.4,470
,04-26-2016 16:00,502908.1,442,,,04-27-2017 16:00,666013.5,471
,04-26-2016 16:15,502908.1,442,,,04-27-2017 16:15,659217.4,472
,04-26-2016 16:30,497811.1,443,,,04-27-2017 16:30,659217.4,472
,04-26-2016 16:45,497811.1,444,,,04-27-2017 16:45,666013.5,473
,04-26-2016 17:00,497811.1,444,,,04-27-2017 17:00,666013.5,475
,04-26-2016 17:15,502908.1,445,,,04-27-2017 17:15,672809.5,477
,04-26-2016 17:30,497811.1,445,,,04-27-2017 17:30,672809.5,478
,04-26-2016 17:45,497811.1,446,,,04-27-2017 17:45,672809.5,479
,04-26-2016 18:00,497811.1,446,,,04-27-2017 18:00,679605.6,480
,04-26-2016 18:15,497811.1,448,,,04-27-2017 18:15,679605.6,482
,04-26-2016 18:30,497811.1,450,,,04-27-2017 18:30,679605.6,482
,04-26-2016 18:45,497811.1,452,,,04-27-2017 18:45,679605.6,485
,04-26-2016 19:00,491015,454,,,04-27-2017 19:00,679605.6,487
,04-26-2016 19:15,497811.1,456,,,04-27-2017 19:15,679605.6,489
,04-26-2016 19:30,491015,457,,,04-27-2017 19:30,688100.7,490
,04-26-2016 19:45,491015,458,,,04-27-2017 19:45,688100.7,490
,04-26-2016 20:00,491015,458,,,04-27-2017 20:00,688100.7,490
,04-26-2016 20:15,491015,458,,,04-27-2017 20:15,688100.7,491
,04-26-2016 20:30,491015,457,,,04-27-2017 20:30,679605.6,490
,04-26-2016 20:45,491015,456,,,04-27-2017 20:45,679605.6,491
,04-26-2016 21:00,491015,456,,,04-27-2017 21:00,679605.6,490
,04-26-2016 21:15,485918,455,,,04-27-2017 21:15,679605.6,490
,04-26-2016 21:30,485918,455,,,04-27-2017 21:30,679605.6,490
,04-26-2016 21:45,491015,455,,,04-27-2017 21:45,679605.6,489
,04-26-2016 22:00,491015,454,,,04-27-2017 22:00,679605.6,490
,04-26-2016 22:15,491015,453,,,04-27-2017 22:15,672809.5,489
,04-26-2016 22:30,491015,452,,,04-27-2017 22:30,672809.5,490
,04-26-2016 22:45,491015,451,,,04-27-2017 22:45,672809.5,488
,04-26-2016 23:00,491015,451,,,04-27-2017 23:00,672809.5,486
,04-26-2016 23:15,491015,450,,,04-27-2017 23:15,666013.5,483
,04-26-2016 23:30,485918,450,,,04-27-2017 23:30,672809.5,481
,04-26-2016 23:45,485918,450,,,04-27-2017 23:45,666013.5,478
,04-27-2016 00:00,491015,451,,,04-28-2017 00:00,659217.4,476
,04-27-2016 00:15,485918,452,,,04-28-2017 00:15,659217.4,475
,04-27-2016 00:30,485918,453,,,04-28-2017 00:30,659217.4,474
,04-27-2016 00:45,485918,454,,,04-28-2017 00:45,659217.4,473
,04-27-2016 01:00,480821,454,,,04-28-2017 01:00,659217.4,473
,04-27-2016 01:15,480821,455,,,04-28-2017 01:15,659217.4,473
,04-27-2016 01:30,485918,455,,,04-28-2017 01:30,645625.3,472
,04-27-2016 01:45,485918,456,,,04-28-2017 01:45,652421.4,472
,04-27-2016 02:00,485918,456,,,04-28-2017 02:00,645625.3,472
,04-27-2016 02:15,485918,456,,,04-28-2017 02:15,645625.3,472
,04-27-2016 02:30,480821,457,,,04-28-2017 02:30,645625.3,472
,04-27-2016 02:45,485918,457,,,04-28-2017 02:45,645625.3,472
,04-27-2016 03:00,480821,457,,,04-28-2017 03:00,638829.3,472
,04-27-2016 03:15,485918,458,,,04-28-2017 03:15,638829.3,472
,04-27-2016 03:30,485918,458,,,04-28-2017 03:30,632033.2,473
,04-27-2016 03:45,480821,459,,,04-28-2017 03:45,638829.3,473
,04-27-2016 04:00,480821,460,,,04-28-2017 04:00,632033.2,474
,04-27-2016 04:15,480821,461,,,04-28-2017 04:15,632033.2,475
,04-27-2016 04:30,485918,462,,,04-28-2017 04:30,632033.2,476
,04-27-2016 04:45,485918,463,,,04-28-2017 04:45,632033.2,476
,04-27-2016 05:00,480821,463,,,04-28-2017 05:00,625237.2,476
,04-27-2016 05:15,480821,464,,,04-28-2017 05:15,625237.2,476
,04-27-2016 05:30,480821,466,,,04-28-2017 05:30,618441.1,475
,04-27-2016 05:45,480821,467,,,04-28-2017 05:45,618441.1,474
,04-27-2016 06:00,485918,467,,,04-28-2017 06:00,618441.1,473
,04-27-2016 06:15,485918,468,,,04-28-2017 06:15,618441.1,473
,04-27-2016 06:30,480821,468,,,04-28-2017 06:30,611645,472
,04-27-2016 06:45,485918,467,,,04-28-2017 06:45,611645,473
,04-27-2016 07:00,480821,467,,,04-28-2017 07:00,611645,473
,04-27-2016 07:15,480821,466,,,04-28-2017 07:15,611645,474
,04-27-2016 07:30,480821,465,,,04-28-2017 07:30,611645,474
,04-27-2016 07:45,480821,465,,,04-28-2017 07:45,611645,475
,04-27-2016 08:00,480821,464,,,04-28-2017 08:00,604849,476
,04-27-2016 08:15,480821,465,,,04-28-2017 08:15,598052.9,477
,04-27-2016 08:30,480821,465,,,04-28-2017 08:30,604849,477
,04-27-2016 08:45,475723.9,466,,,04-28-2017 08:45,604849,477
,04-27-2016 09:00,475723.9,467,,,04-28-2017 09:00,598052.9,477
,04-27-2016 09:15,475723.9,470,,,04-28-2017 09:15,598052.9,477
,04-27-2016 09:30,475723.9,471,,,04-28-2017 09:30,598052.9,476
,04-27-2016 09:45,475723.9,471,,,04-28-2017 09:45,598052.9,477
,04-27-2016 10:00,480821,471,,,04-28-2017 10:00,591256.9,478
,04-27-2016 10:15,475723.9,472,,,04-28-2017 10:15,591256.9,479
,04-27-2016 10:30,475723.9,472,,,04-28-2017 10:30,591256.9,481
,04-27-2016 10:45,475723.9,472,,,04-28-2017 10:45,591256.9,482
,04-27-2016 11:00,475723.9,471,,,04-28-2017 11:00,584460.8,483
,04-27-2016 11:15,475723.9,471,,,04-28-2017 11:15,579363.8,482
,04-27-2016 11:30,475723.9,472,,,04-28-2017 11:30,579363.8,484
,04-27-2016 11:45,470626.9,474,,,04-28-2017 11:45,584460.8,485
,04-27-2016 12:00,470626.9,470,,,04-28-2017 12:00,579363.8,485
,04-27-2016 12:15,475723.9,470,,,04-28-2017 12:15,584460.8,484
,04-27-2016 12:30,470626.9,471,,,04-28-2017 12:30,579363.8,485
,04-27-2016 12:45,470626.9,472,,,04-28-2017 12:45,579363.8,485
,04-27-2016 13:00,475723.9,472,,,04-28-2017 13:00,579363.8,484
,04-27-2016 13:15,475723.9,476,,,04-28-2017 13:15,579363.8,484
,04-27-2016 13:30,475723.9,477,,,04-28-2017 13:30,579363.8,483
,04-27-2016 13:45,470626.9,477,,,04-28-2017 13:45,579363.8,483
,04-27-2016 14:00,470626.9,476,,,04-28-2017 14:00,579363.8,482
,04-27-2016 14:15,470626.9,476,,,04-28-2017 14:15,572567.7,482
,04-27-2016 14:30,470626.9,478,,,04-28-2017 14:30,579363.8,480
,04-27-2016 14:45,470626.9,478,,,04-28-2017 14:45,579363.8,482
,04-27-2016 15:00,470626.9,474,,,04-28-2017 15:00,579363.8,483
,04-27-2016 15:15,470626.9,474,,,04-28-2017 15:15,579363.8,485
,04-27-2016 15:30,470626.9,474,,,04-28-2017 15:30,584460.8,486
,04-27-2016 15:45,470626.9,474,,,04-28-2017 15:45,584460.8,485
,04-27-2016 16:00,465529.8,472,,,04-28-2017 16:00,579363.8,488
,04-27-2016 16:15,470626.9,472,,,04-28-2017 16:15,584460.8,487
,04-27-2016 16:30,465529.8,471,,,04-28-2017 16:30,584460.8,488
,04-27-2016 16:45,470626.9,472,,,04-28-2017 16:45,579363.8,489
,04-27-2016 17:00,465529.8,472,,,04-28-2017 17:00,579363.8,485
,04-27-2016 17:15,465529.8,473,,,04-28-2017 17:15,584460.8,489
,04-27-2016 17:30,465529.8,474,,,04-28-2017 17:30,584460.8,489
,04-27-2016 17:45,465529.8,473,,,04-28-2017 17:45,572567.7,487
,04-27-2016 18:00,465529.8,471,,,04-28-2017 18:00,584460.8,488
,04-27-2016 18:15,465529.8,471,,,04-28-2017 18:15,579363.8,486
,04-27-2016 18:30,465529.8,471,,,04-28-2017 18:30,579363.8,487
,04-27-2016 18:45,465529.8,472,,,04-28-2017 18:45,584460.8,488
,04-27-2016 19:00,465529.8,472,,,04-28-2017 19:00,584460.8,488
,04-27-2016 19:15,460432.8,474,,,04-28-2017 19:15,584460.8,487
,04-27-2016 19:30,465529.8,475,,,04-28-2017 19:30,584460.8,487
,04-27-2016 19:45,460432.8,476,,,04-28-2017 19:45,584460.8,487
,04-27-2016 20:00,465529.8,478,,,04-28-2017 20:00,584460.8,486
,04-27-2016 20:15,465529.8,479,,,04-28-2017 20:15,584460.8,486
,04-27-2016 20:30,460432.8,479,,,04-28-2017 20:30,584460.8,486
,04-27-2016 20:45,460432.8,483,,,04-28-2017 20:45,591256.9,487
,04-27-2016 21:00,465529.8,483,,,04-28-2017 21:00,584460.8,487
,04-27-2016 21:15,465529.8,483,,,04-28-2017 21:15,579363.8,488
,04-27-2016 21:30,460432.8,483,,,04-28-2017 21:30,584460.8,489
,04-27-2016 21:45,460432.8,483,,,04-28-2017 21:45,584460.8,490
,04-27-2016 22:00,465529.8,483,,,04-28-2017 22:00,591256.9,492
,04-27-2016 22:15,460432.8,483,,,04-28-2017 22:15,584460.8,493
,04-27-2016 22:30,460432.8,484,,,04-28-2017 22:30,584460.8,494
,04-27-2016 22:45,460432.8,484,,,04-28-2017 22:45,591256.9,495
,04-27-2016 23:00,460432.8,484,,,04-28-2017 23:00,584460.8,495
,04-27-2016 23:15,460432.8,484,,,04-28-2017 23:15,591256.9,496
,04-27-2016 23:30,455335.8,484,,,04-28-2017 23:30,579363.8,496
,04-27-2016 23:45,455335.8,484,,,04-28-2017 23:45,584460.8,496
,04-28-2016 00:00,455335.8,484,,,04-29-2017 00:00,579363.8,496
,04-28-2016 00:15,455335.8,483,,,04-29-2017 00:15,584460.8,496
,04-28-2016 00:30,455335.8,481,,,04-29-2017 00:30,584460.8,495
,04-28-2016 00:45,455335.8,480,,,04-29-2017 00:45,584460.8,494
,04-28-2016 01:00,450238.7,480,,,04-29-2017 01:00,584460.8,494
,04-28-2016 01:15,455335.8,479,,,04-29-2017 01:15,579363.8,493
,04-28-2016 01:30,455335.8,478,,,04-29-2017 01:30,584460.8,492
,04-28-2016 01:45,455335.8,478,,,04-29-2017 01:45,584460.8,491
,04-28-2016 02:00,455335.8,478,,,04-29-2017 02:00,584460.8,490
,04-28-2016 02:15,450238.7,479,,,04-29-2017 02:15,584460.8,489
,04-28-2016 02:30,455335.8,480,,,04-29-2017 02:30,572567.7,488
,04-28-2016 02:45,455335.8,481,,,04-29-2017 02:45,572567.7,487
,04-28-2016 03:00,460432.8,483,,,04-29-2017 03:00,572567.7,486
,04-28-2016 03:15,455335.8,485,,,04-29-2017 03:15,572567.7,486
,04-28-2016 03:30,455335.8,487,,,04-29-2017 03:30,572567.7,486
,04-28-2016 03:45,455335.8,490,,,04-29-2017 03:45,565771.7,485
,04-28-2016 04:00,455335.8,492,,,04-29-2017 04:00,565771.7,485
,04-28-2016 04:15,460432.8,494,,,04-29-2017 04:15,565771.7,485
,04-28-2016 04:30,455335.8,494,,,04-29-2017 04:30,565771.7,485
,04-28-2016 04:45,455335.8,495,,,04-29-2017 04:45,565771.7,485
,04-28-2016 05:00,455335.8,496,,,04-29-2017 05:00,565771.7,486
,04-28-2016 05:15,455335.8,497,,,04-29-2017 05:15,565771.7,487
,04-28-2016 05:30,455335.8,496,,,04-29-2017 05:30,558975.6,488
,04-28-2016 05:45,455335.8,495,,,04-29-2017 05:45,558975.6,488
,04-28-2016 06:00,455335.8,494,,,04-29-2017 06:00,553878.6,488
,04-28-2016 06:15,455335.8,493,,,04-29-2017 06:15,558975.6,489
,04-28-2016 06:30,455335.8,493,,,04-29-2017 06:30,558975.6,488
,04-28-2016 06:45,455335.8,491,,,04-29-2017 06:45,553878.6,488
,04-28-2016 07:00,455335.8,490,,,04-29-2017 07:00,558975.6,488
,04-28-2016 07:15,455335.8,489,,,04-29-2017 07:15,553878.6,488
,04-28-2016 07:30,455335.8,488,,,04-29-2017 07:30,547082.5,488
,04-28-2016 07:45,455335.8,487,,,04-29-2017 07:45,547082.5,488
,04-28-2016 08:00,455335.8,487,,,04-29-2017 08:00,547082.5,488
,04-28-2016 08:15,455335.8,486,,,04-29-2017 08:15,547082.5,487
,04-28-2016 08:30,455335.8,486,,,04-29-2017 08:30,547082.5,486
,04-28-2016 08:45,450238.7,486,,,04-29-2017 08:45,541985.5,486
,04-28-2016 09:00,455335.8,486,,,04-29-2017 09:00,541985.5,485
,04-28-2016 09:15,455335.8,485,,,04-29-2017 09:15,535189.4,484
,04-28-2016 09:30,455335.8,486,,,04-29-2017 09:30,541985.5,483
,04-28-2016 09:45,450238.7,486,,,04-29-2017 09:45,535189.4,482
,04-28-2016 10:00,455335.8,487,,,04-29-2017 10:00,535189.4,481
,04-28-2016 10:15,450238.7,488,,,04-29-2017 10:15,535189.4,480
,04-28-2016 10:30,455335.8,489,,,04-29-2017 10:30,535189.4,480
,04-28-2016 10:45,455335.8,491,,,04-29-2017 10:45,535189.4,480
,04-28-2016 11:00,455335.8,492,,,04-29-2017 11:00,530092.4,480
,04-28-2016 11:15,450238.7,492,,,04-29-2017 11:15,535189.4,480
,04-28-2016 11:30,455335.8,492,,,04-29-2017 11:30,535189.4,481
,04-28-2016 11:45,450238.7,492,,,04-29-2017 11:45,541985.5,482
,04-28-2016 12:00,450238.7,491,,,04-29-2017 12:00,535189.4,483
,04-28-2016 12:15,455335.8,491,,,04-29-2017 12:15,535189.4,484
,04-28-2016 12:30,450238.7,490,,,04-29-2017 12:30,535189.4,487
,04-28-2016 12:45,450238.7,490,,,04-29-2017 12:45,541985.5,488
,04-28-2016 13:00,455335.8,490,,,04-29-2017 13:00,541985.5,491
,04-28-2016 13:15,455335.8,489,,,04-29-2017 13:15,535189.4,492
,04-28-2016 13:30,450238.7,490,,,04-29-2017 13:30,535189.4,493
,04-28-2016 13:45,450238.7,490,,,04-29-2017 13:45,541985.5,493
,04-28-2016 14:00,450238.7,491,,,04-29-2017 14:00,535189.4,493
,04-28-2016 14:15,450238.7,491,,,04-29-2017 14:15,541985.5,489
,04-28-2016 14:30,445141.7,491,,,04-29-2017 14:30,541985.5,488
,04-28-2016 14:45,450238.7,492,,,04-29-2017 14:45,541985.5,494
,04-28-2016 15:00,445141.7,492,,,04-29-2017 15:00,541985.5,494
,04-28-2016 15:15,450238.7,492,,,04-29-2017 15:15,541985.5,495
,04-28-2016 15:30,445141.7,492,,,04-29-2017 15:30,547082.5,498
,04-28-2016 15:45,445141.7,493,,,04-29-2017 15:45,553878.6,499
,04-28-2016 16:00,445141.7,493,,,04-29-2017 16:00,553878.6,500
,04-28-2016 16:15,445141.7,492,,,04-29-2017 16:15,553878.6,497
,04-28-2016 16:30,445141.7,492,,,04-29-2017 16:30,553878.6,496
,04-28-2016 16:45,445141.7,491,,,04-29-2017 16:45,558975.6,501
,04-28-2016 17:00,445141.7,491,,,04-29-2017 17:00,558975.6,491
,04-28-2016 17:15,445141.7,491,,,04-29-2017 17:15,565771.7,491
,04-28-2016 17:30,445141.7,491,,,04-29-2017 17:30,558975.6,491
,04-28-2016 17:45,445141.7,492,,,04-29-2017 17:45,565771.7,494
,04-28-2016 18:00,445141.7,493,,,04-29-2017 18:00,558975.6,494
,04-28-2016 18:15,445141.7,494,,,04-29-2017 18:15,565771.7,503
,04-28-2016 18:30,440044.6,495,,,04-29-2017 18:30,565771.7,496
,04-28-2016 18:45,434947.6,497,,,04-29-2017 18:45,565771.7,503
,04-28-2016 19:00,434947.6,498,,,04-29-2017 19:00,565771.7,504
,04-28-2016 19:15,440044.6,499,,,04-29-2017 19:15,565771.7,494
,04-28-2016 19:30,434947.6,500,,,04-29-2017 19:30,572567.7,503
,04-28-2016 19:45,434947.6,500,,,04-29-2017 19:45,572567.7,503
,04-28-2016 20:00,434947.6,499,,,04-29-2017 20:00,572567.7,501
,04-28-2016 20:15,434947.6,500,,,04-29-2017 20:15,565771.7,503
,04-28-2016 20:30,434947.6,499,,,04-29-2017 20:30,572567.7,503
,04-28-2016 20:45,434947.6,499,,,04-29-2017 20:45,579363.8,505
,04-28-2016 21:00,434947.6,498,,,04-29-2017 21:00,579363.8,502
,04-28-2016 21:15,434947.6,498,,,04-29-2017 21:15,579363.8,501
,04-28-2016 21:30,434947.6,497,,,04-29-2017 21:30,579363.8,500
,04-28-2016 21:45,434947.6,496,,,04-29-2017 21:45,584460.8,495
,04-28-2016 22:00,434947.6,496,,,04-29-2017 22:00,584460.8,498
,04-28-2016 22:15,440044.6,495,,,04-29-2017 22:15,584460.8,497
,04-28-2016 22:30,434947.6,495,,,04-29-2017 22:30,584460.8,495
,04-28-2016 22:45,434947.6,496,,,04-29-2017 22:45,591256.9,494
,04-28-2016 23:00,434947.6,496,,,04-29-2017 23:00,591256.9,493
,04-28-2016 23:15,434947.6,496,,,04-29-2017 23:15,598052.9,493
,04-28-2016 23:30,434947.6,496,,,04-29-2017 23:30,598052.9,494
,04-28-2016 23:45,434947.6,497,,,04-29-2017 23:45,598052.9,494
,04-29-2016 00:00,434947.6,497,,,04-30-2017 00:00,598052.9,494
,04-29-2016 00:15,434947.6,498,,,04-30-2017 00:15,598052.9,494
,04-29-2016 00:30,434947.6,497,,,04-30-2017 00:30,598052.9,494
,04-29-2016 00:45,429850.5,497,,,04-30-2017 00:45,598052.9,493
,04-29-2016 01:00,434947.6,496,,,04-30-2017 01:00,598052.9,492
,04-29-2016 01:15,429850.5,495,,,04-30-2017 01:15,598052.9,491
,04-29-2016 01:30,434947.6,495,,,04-30-2017 01:30,598052.9,490
,04-29-2016 01:45,434947.6,495,,,04-30-2017 01:45,598052.9,489
,04-29-2016 02:00,434947.6,495,,,04-30-2017 02:00,598052.9,487
,04-29-2016 02:15,434947.6,496,,,04-30-2017 02:15,598052.9,486
,04-29-2016 02:30,440044.6,497,,,04-30-2017 02:30,591256.9,484
,04-29-2016 02:45,434947.6,498,,,04-30-2017 02:45,598052.9,483
,04-29-2016 03:00,440044.6,498,,,04-30-2017 03:00,591256.9,482
,04-29-2016 03:15,434947.6,498,,,04-30-2017 03:15,591256.9,481
,04-29-2016 03:30,440044.6,497,,,04-30-2017 03:30,591256.9,481
,04-29-2016 03:45,440044.6,497,,,04-30-2017 03:45,584460.8,480
,04-29-2016 04:00,440044.6,497,,,04-30-2017 04:00,584460.8,479
,04-29-2016 04:15,434947.6,497,,,04-30-2017 04:15,584460.8,478
,04-29-2016 04:30,440044.6,498,,,04-30-2017 04:30,584460.8,478
,04-29-2016 04:45,440044.6,499,,,04-30-2017 04:45,579363.8,478
,04-29-2016 05:00,440044.6,501,,,04-30-2017 05:00,579363.8,479
,04-29-2016 05:15,445141.7,501,,,04-30-2017 05:15,579363.8,480
,04-29-2016 05:30,440044.6,502,,,04-30-2017 05:30,572567.7,481
,04-29-2016 05:45,445141.7,503,,,04-30-2017 05:45,572567.7,483
,04-29-2016 06:00,445141.7,504,,,04-30-2017 06:00,565771.7,483
,04-29-2016 06:15,440044.6,504,,,04-30-2017 06:15,565771.7,484
,04-29-2016 06:30,440044.6,504,,,04-30-2017 06:30,558975.6,483
,04-29-2016 06:45,440044.6,503,,,04-30-2017 06:45,565771.7,483
,04-29-2016 07:00,440044.6,502,,,04-30-2017 07:00,558975.6,482
,04-29-2016 07:15,440044.6,502,,,04-30-2017 07:15,558975.6,481
,04-29-2016 07:30,440044.6,500,,,04-30-2017 07:30,553878.6,480
,04-29-2016 07:45,440044.6,500,,,04-30-2017 07:45,558975.6,479
,04-29-2016 08:00,440044.6,498,,,04-30-2017 08:00,558975.6,480
,04-29-2016 08:15,440044.6,497,,,04-30-2017 08:15,553878.6,480
,04-29-2016 08:30,440044.6,495,,,04-30-2017 08:30,553878.6,480
,04-29-2016 08:45,440044.6,494,,,04-30-2017 08:45,553878.6,480
,04-29-2016 09:00,440044.6,494,,,04-30-2017 09:00,553878.6,480
,04-29-2016 09:15,440044.6,493,,,04-30-2017 09:15,553878.6,479
,04-29-2016 09:30,440044.6,493,,,04-30-2017 09:30,553878.6,479
,04-29-2016 09:45,440044.6,494,,,04-30-2017 09:45,547082.5,478
,04-29-2016 10:00,440044.6,497,,,04-30-2017 10:00,547082.5,478
,04-29-2016 10:15,434947.6,498,,,04-30-2017 10:15,541985.5,478
,04-29-2016 10:30,440044.6,498,,,04-30-2017 10:30,547082.5,479
,04-29-2016 10:45,440044.6,499,,,04-30-2017 10:45,547082.5,481
,04-29-2016 11:00,440044.6,500,,,04-30-2017 11:00,535189.4,482
,04-29-2016 11:15,434947.6,501,,,04-30-2017 11:15,541985.5,483
,04-29-2016 11:30,440044.6,501,,,04-30-2017 11:30,541985.5,485
,04-29-2016 11:45,440044.6,502,,,04-30-2017 11:45,541985.5,486
,04-29-2016 12:00,440044.6,503,,,04-30-2017 12:00,541985.5,486
,04-29-2016 12:15,440044.6,503,,,04-30-2017 12:15,541985.5,486
,04-29-2016 12:30,440044.6,505,,,04-30-2017 12:30,541985.5,487
,04-29-2016 12:45,440044.6,507,,,04-30-2017 12:45,541985.5,487
,04-29-2016 13:00,440044.6,509,,,04-30-2017 13:00,535189.4,486
,04-29-2016 13:15,440044.6,507,,,04-30-2017 13:15,541985.5,487
,04-29-2016 13:30,440044.6,508,,,04-30-2017 13:30,541985.5,487
,04-29-2016 13:45,434947.6,505,,,04-30-2017 13:45,541985.5,487
,04-29-2016 14:00,434947.6,504,,,04-30-2017 14:00,541985.5,488
,04-29-2016 14:15,434947.6,502,,,04-30-2017 14:15,535189.4,488
,04-29-2016 14:30,440044.6,500,,,04-30-2017 14:30,541985.5,488
,04-29-2016 14:45,434947.6,500,,,04-30-2017 14:45,535189.4,492
,04-29-2016 15:00,434947.6,498,,,04-30-2017 15:00,541985.5,492
,04-29-2016 15:15,434947.6,497,,,04-30-2017 15:15,535189.4,490
,04-29-2016 15:30,434947.6,496,,,04-30-2017 15:30,535189.4,492
,04-29-2016 15:45,434947.6,496,,,04-30-2017 15:45,535189.4,494
,04-29-2016 16:00,434947.6,496,,,04-30-2017 16:00,541985.5,492
,04-29-2016 16:15,429850.5,497,,,04-30-2017 16:15,535189.4,495
,04-29-2016 16:30,429850.5,497,,,04-30-2017 16:30,535189.4,496
,04-29-2016 16:45,434947.6,498,,,04-30-2017 16:45,535189.4,496
,04-29-2016 17:00,434947.6,499,,,04-30-2017 17:00,535189.4,497
,04-29-2016 17:15,440044.6,500,,,04-30-2017 17:15,535189.4,498
,04-29-2016 17:30,440044.6,500,,,04-30-2017 17:30,535189.4,496
,04-29-2016 17:45,440044.6,499,,,04-30-2017 17:45,535189.4,498
,04-29-2016 18:00,450238.7,498,,,04-30-2017 18:00,535189.4,496
,04-29-2016 18:15,455335.8,498,,,04-30-2017 18:15,535189.4,498
,04-29-2016 18:30,450238.7,498,,,04-30-2017 18:30,530092.4,497
,04-29-2016 18:45,445141.7,498,,,04-30-2017 18:45,535189.4,494
,04-29-2016 19:00,440044.6,499,,,04-30-2017 19:00,530092.4,495
,04-29-2016 19:15,440044.6,499,,,04-30-2017 19:15,535189.4,495
,04-29-2016 19:30,434947.6,496,,,04-30-2017 19:30,535189.4,495
,04-29-2016 19:45,434947.6,496,,,04-30-2017 19:45,535189.4,495
,04-29-2016 20:00,440044.6,498,,,04-30-2017 20:00,535189.4,496
,04-29-2016 20:15,440044.6,501,,,04-30-2017 20:15,535189.4,497
,04-29-2016 20:30,440044.6,503,,,04-30-2017 20:30,535189.4,497
,04-29-2016 20:45,440044.6,505,,,04-30-2017 20:45,541985.5,497
,04-29-2016 21:00,440044.6,506,,,04-30-2017 21:00,541985.5,497
,04-29-2016 21:15,440044.6,506,,,04-30-2017 21:15,535189.4,496
,04-29-2016 21:30,440044.6,506,,,04-30-2017 21:30,541985.5,495
,04-29-2016 21:45,445141.7,505,,,04-30-2017 21:45,541985.5,494
,04-29-2016 22:00,445141.7,505,,,04-30-2017 22:00,547082.5,494
,04-29-2016 22:15,445141.7,504,,,04-30-2017 22:15,547082.5,494
,04-29-2016 22:30,450238.7,500,,,04-30-2017 22:30,547082.5,494
,04-29-2016 22:45,450238.7,503,,,04-30-2017 22:45,553878.6,494
,04-29-2016 23:00,455335.8,500,,,04-30-2017 23:00,547082.5,494
,04-29-2016 23:15,455335.8,499,,,04-30-2017 23:15,553878.6,494
,04-29-2016 23:30,455335.8,499,,,04-30-2017 23:30,558975.6,493
,04-29-2016 23:45,455335.8,498,,,04-30-2017 23:45,553878.6,493
,04-30-2016 00:00,455335.8,497,,,05-01-2017 00:00,553878.6,493
,04-30-2016 00:15,455335.8,497,,,05-01-2017 00:15,558975.6,492
,04-30-2016 00:30,460432.8,496,,,05-01-2017 00:30,565771.7,492
,04-30-2016 00:45,460432.8,496,,,05-01-2017 00:45,565771.7,491
,04-30-2016 01:00,465529.8,496,,,05-01-2017 01:00,565771.7,491
,04-30-2016 01:15,465529.8,496,,,05-01-2017 01:15,565771.7,490
,04-30-2016 01:30,465529.8,496,,,05-01-2017 01:30,572567.7,490
,04-30-2016 01:45,465529.8,497,,,05-01-2017 01:45,565771.7,489
,04-30-2016 02:00,465529.8,498,,,05-01-2017 02:00,572567.7,488
,04-30-2016 02:15,465529.8,500,,,05-01-2017 02:15,572567.7,487
,04-30-2016 02:30,465529.8,504,,,05-01-2017 02:30,565771.7,487
,04-30-2016 02:45,470626.9,503,,,05-01-2017 02:45,572567.7,486
,04-30-2016 03:00,465529.8,504,,,05-01-2017 03:00,572567.7,485
,04-30-2016 03:15,470626.9,506,,,05-01-2017 03:15,572567.7,485
,04-30-2016 03:30,470626.9,508,,,05-01-2017 03:30,565771.7,485
,04-30-2016 03:45,470626.9,512,,,05-01-2017 03:45,572567.7,485
,04-30-2016 04:00,470626.9,513,,,05-01-2017 04:00,572567.7,486
,04-30-2016 04:15,470626.9,514,,,05-01-2017 04:15,579363.8,487
,04-30-2016 04:30,470626.9,515,,,05-01-2017 04:30,572567.7,488
